term,crn,section,credits,time,gpa,enrollment,difficulty,department,fName,lName
201702,28860,D,3,11:05 am - 11:55 am,3.51,47,4,CEE,Michael,Hunter
201702,21142,A,3,9:35 am - 10:55 am,3.55,44,4,CEE,Randall,Guensler
201702,26706,A,3,12:05 pm - 1:25 pm,4,3,4,CEE,Mustafa,Aral
201702,30416,A,3,12:05 pm - 1:25 pm,4,43,4,CEE,Jack,Wexler
201702,30417,B,3,3:05 pm - 4:25 pm,3.5,15,4,CEE,Aris,Georgakakos
201702,30419,A,3,1:35 pm - 2:55 pm,3.58,15,6,CEE,Jingfeng,Wang
201702,28627,A,3,4:35 pm - 5:55 pm,4,6,6,CEE,Aris,Georgakakos
201702,30420,A,3,12:05 pm - 1:25 pm,3.88,8,6,CEE,Philip,Roberts
201702,25925,A,3,11:05 am - 11:55 am,3.6,10,6,CEE,Jian,Luo
201702,30421,A,3,9:35 am - 10:55 am,3.59,24,6,CEE,Armistead,Russell
201702,20670,A,3,4:35 pm - 5:55 pm,3.71,17,6,CEE,Yongsheng,Chen
201702,20672,A,3,3:05 pm - 4:25 pm,3.56,19,6,CEE,Spyros,Pavlostathis
201702,30423,A,3,12:05 pm - 1:25 pm,3.85,14,6,CEE,Sotira,Yiacoumi
201702,30424,A,3,1:35 pm - 2:55 pm,3.67,19,6,CEE,Ching-Hua,Huang
201702,26675,A,3,3:05 pm - 4:25 pm,3.55,14,6,CEE,James,Mulholland
201702,22788,A,3,8:05 am - 9:25 am,3.67,15,6,CEE,Paul,Mayne
201702,30425,A,3,10:05 am - 10:55 am,3.4,16,6,CEE,Susan,Burns
201702,28633,A,3,3:05 pm - 4:25 pm,3.74,19,6,CEE,Rafi,Muhanna
201702,30426,A,3,4:35 pm - 5:55 pm,3.82,11,6,CEE,Yang,Wang
201702,30427,A,3,4:35 pm - 5:55 pm,3.49,43,6,CEE,Lawrence,Kahn
201702,20665,A,3,12:05 pm - 1:25 pm,3.59,49,6,CEE,Donald,White
201702,20943,A,3,1:35 pm - 2:55 pm,3.24,37,6,CEE,Abdul-Hamid,Zureick
201702,31091,A,3,8:05 am - 8:55 am,4,7,6,CEE,David,Scott
201702,27565,A,3,9:35 am - 10:55 am,3.74,47,6,CEE,Lauren,Stewart
201702,30428,A,3,8:05 am - 9:25 am,3.46,13,6,CEE,Iris,Tien
201702,30429,A,3,12:35 pm - 1:55 pm,3.75,14,6,CEE,Kimberly,Kurtis
201702,27566,A,4,3:05 pm - 4:25 pm,3.44,29,6,CEE,Jorge,Laval
201702,26734,A,3,10:05 am - 10:55 am,3.92,27,6,CEE,Michael,Hunter
201702,30586,B,3,1:35 pm - 2:55 pm,3.64,11,6,CEE,Timothy,Welch
201702,30431,A,3,4:35 pm - 5:55 pm,3.45,12,6,CEE,Patricia,Mokhtarian
201702,20944,A,3,12:05 pm - 12:55 pm,3.67,12,6,CEE,Lisa,Rosenstein
201702,30432,A,3,11:05 am - 11:55 am,3.33,5,6,CEE,Rodney,Weber
201702,30725,A,3,1:05 pm - 1:55 pm,3,1,7,CEE,Richard,Neu
201702,21129,A,1,1:05 pm - 1:55 pm,3,68,8,CEE,Arash,Yavari
201702,26680,B,2,12:05 pm - 12:55 pm,4,13,8,CEE,Armistead,Russell
201702,29785,A,3,1:35 pm - 2:55 pm,3.13,9,8,CEE,Chloe,Arson
201702,25928,B,3,4:35 pm - 5:55 pm,4,11,8,CEE,Hermann,Fritz
201702,25983,C,3,3:05 pm - 4:25 pm,4,7,8,CEE,Francesco,Fedele
201702,31232,D,3,8:05 am - 9:25 am,3.8,10,8,CEE,Paul,Schlumper
201702,22592,E,3,11:05 am - 11:55 am,3.75,4,8,CEE,John,Taylor
201702,21707,A,4,12:05 pm - 12:55 pm,2.84,46,2,BMED,Linda,Harley
201702,28541,B,4,12:05 pm - 12:55 pm,3.26,50,2,BMED,Maysam,Nezafati
201702,21708,C,4,12:05 pm - 12:55 pm,3.11,48,2,BMED,Johannes,Leisen
201702,21709,D,4,12:05 pm - 12:55 pm,2.5,31,2,BMED,Edward,Botchwey
201702,30130,A,3,1:05 pm - 1:55 pm,3.91,33,2,BMED,James,Dahlman
201702,28600,B,3,1:05 pm - 1:55 pm,3.65,34,2,BMED,Francisco,Guerrero
201702,30131,C,3,1:05 pm - 1:55 pm,3.56,28,2,BMED,Annabelle,Singer
201702,28605,A,3,12:05 pm - 12:55 pm,3.61,31,2,BMED,James,Rains
201702,28606,B,3,12:05 pm - 12:55 pm,3.48,29,2,BMED,James,Rains
201702,28607,C,3,12:05 pm - 12:55 pm,3.58,12,2,BMED,James,Rains
201702,28608,D,3,12:05 pm - 12:55 pm,3.77,30,2,BMED,James,Rains
201702,28670,E,3,12:05 pm - 12:55 pm,3.21,20,2,BMED,James,Rains
201702,24780,B,3,4:35 pm - 5:55 pm,3.43,47,3,BMED,Hannah,Song
201702,26622,C,3,8:05 am - 9:25 am,3.24,90,3,BMED,Machelle,Pardue
201702,28044,A,2,12:05 pm - 2:55 pm,3.88,17,3,BMED,Esfandiar,Behravesh
201702,26244,F,2,12:05 pm - 2:55 pm,3.64,14,3,BMED,Esfandiar,Behravesh
201702,28610,A,3,9:05 am - 10:55 am,3,34,3,BMED,Linda,Harley
201702,28613,B,3,12:05 pm - 1:55 pm,2.7,46,3,BMED,Linda,Harley
201702,28614,C,3,3:05 pm - 4:55 pm,2.92,26,3,BMED,Linda,Harley
201702,21038,A,4,3:05 pm - 4:25 pm,3.32,20,3,BMED,Charles,Kemp
201702,21844,B,4,3:05 pm - 4:25 pm,3.5,24,3,BMED,Charles,Kemp
201702,21845,C,4,1:35 pm - 2:55 pm,2.77,26,3,BMED,Anastassia,Pokutta-Paskaleva
201702,22243,D,4,1:35 pm - 2:55 pm,3.22,23,3,BMED,Anastassia,Pokutta-Paskaleva
201702,26631,E,4,12:05 pm - 1:25 pm,3.12,18,3,BMED,Wei,Sun
201702,28554,F,4,12:05 pm - 1:25 pm,2.7,22,3,BMED,Wei,Sun
201702,30686,A,3,3:05 pm - 5:55 pm,3.58,21,3,BMED,Robert,Butera
201702,28617,A,3,4:05 pm - 4:55 pm,3.03,34,3,BMED,Eberhard,Voit
201702,28618,B,3,4:05 pm - 4:55 pm,2.69,40,3,BMED,Melissa,Kemp
201702,28619,C,3,4:05 pm - 4:55 pm,2.67,24,3,BMED,Christopher,Kieslich
201702,26632,C,3,1:05 pm - 1:55 pm,2.73,77,3,BMED,Manu,Platt
201702,23568,A,2,9:05 am - 9:55 am,4,21,3,BMED,Balakrishna,Pai
201702,23569,B,2,9:05 am - 9:55 am,3.95,21,3,BMED,Balakrishna,Pai
201702,23570,C,2,9:05 am - 9:55 am,3.9,21,3,BMED,Balakrishna,Pai
201702,24167,D,2,9:05 am - 9:55 am,3.91,23,3,BMED,Balakrishna,Pai
201702,24861,E,2,9:05 am - 9:55 am,3.7,20,3,BMED,Balakrishna,Pai
201702,26243,F,2,9:05 am - 9:55 am,3.95,21,3,BMED,Balakrishna,Pai
201702,30804,A,3,10:05 am - 10:55 am,4,10,4,BMED,Julia,Babensee
201702,25198,A,3,3:05 pm - 4:25 pm,3.08,24,4,BMED,James,Stubbs
201702,25427,B,3,3:05 pm - 4:25 pm,3.39,23,4,BMED,James,Stubbs
201702,25428,C,3,3:05 pm - 4:25 pm,3.38,24,4,BMED,James,Rains
201702,25430,D,3,3:05 pm - 4:25 pm,3.44,27,4,BMED,James,Rains
201702,27065,E,3,3:05 pm - 4:25 pm,3.22,23,4,BMED,James,Rains
201702,30993,F,3,3:05 pm - 4:25 pm,3.75,24,4,BMED,James,Stubbs
201702,21482,A,3,10:05 am - 10:55 am,3,11,4,BMED,C,Wang
201702,22236,A,3,9:35 am - 10:55 am,2.76,18,4,BMED,Johnna,Temenoff
201702,26906,B,3,3:05 pm - 4:25 pm,3.38,48,4,BMED,Krishnendu,Roy
201702,26962,A,3,4:35 pm - 5:55 pm,3.43,37,4,BMED,Ajit,Yoganathan
201702,30714,A,3,1:35 pm - 2:55 pm,3,16,4,BMED,James,Dixon
201702,22897,A,3,1:35 pm - 2:55 pm,2.6,10,4,BMED,Mark,Prausnitz
201702,27963,A,3,3:05 pm - 4:25 pm,4,2,4,BMED,Omer,Inan
201702,29288,A,3,1:05 pm - 2:25 pm,3,2,4,BMED,Dongmei,Wang
201702,30683,JAY,3,8:05 am - 9:25 am,1.93,15,4,BMED,Jaydev,Desai
201702,30526,PHY,3,12:05 pm - 1:25 pm,4,19,4,BMED,Philip,Santangelo
201702,27769,A,3,12:05 pm - 1:25 pm,3.8,47,4,BMED,Jeremy,Ackerman
201702,30715,BHI,3,3:05 pm - 4:25 pm,3.6,10,4,BMED,Dongmei,Wang
201702,30231,LEE,3,4:35 pm - 5:55 pm,3.65,21,4,BMED,Robert,Lee
201702,28877,NAN,3,3:05 pm - 4:25 pm,3.88,17,4,BMED,Shuming,Nie
201702,28578,A,3,12:05 pm - 1:25 pm,4,6,4,BMED,Jeremy,Ackerman
201702,28587,A,3,2:05 pm - 2:55 pm,3.39,21,4,BMED,Paul,Benkeser
201702,30716,B,3,1:35 pm - 2:55 pm,3.5,26,4,BMED,Robert,Lee
201702,27070,B,3,11:05 am - 11:55 am,4,27,4,BMED,Wilbur,Lam
201702,29287,A,3,12:05 pm - 1:25 pm,3.63,27,6,BMED,Arnold,Schneider
201702,28004,A,3,9:05 am - 9:55 am,3.61,28,6,BMED,Sathyamurthy,Gourisankar
201702,29282,0,3,3:05 pm - 4:25 pm,3.73,17,6,BMED,Branislav,Vidakovic
201702,25940,0,3,1:35 pm - 2:55 pm,3.38,13,6,BMED,Susan,Thomas
201702,22527,0,3,9:35 am - 10:55 am,3.75,4,6,BMED,Andres,Garcia
201702,29203,0,3,1:05 pm - 2:25 pm,3.6,8,6,BMED,Dongmei,Wang
201702,24733,B,3,3:05 pm - 4:25 pm,3.71,7,6,BMED,Shella,Keilholz
201702,30505,0,3,9:05 am - 10:25 am,4,4,6,BMED,Chrisopher,Rozell
201702,29249,0,3,4:05 pm - 5:25 pm,3.78,18,6,BMED,Hanjoong,Jo
201702,25196,A,1,11:00 am - 12:00 pm,2,67,7,BMED,Kyla,Ross
201702,29283,0,1,9:05 am - 9:55 am,1,28,7,BMED,Kyla,Ross
201702,25197,A,3,3:05 pm - 4:25 pm,4,7,7,BMED,Garrett,Stanley
201702,30883,0,3,8:00 am - 9:30 am,4,12,7,BMED,Hee,Cho
201702,27760,BHI,3,3:05 pm - 4:25 pm,3.5,6,8,BMED,Dongmei,Wang
201702,30409,CNH,3,2:30 pm - 5:30 pm,3.83,6,8,BMED,Lena,Ting
201702,29250,ETR,3,2:00 pm - 5:00 pm,4,8,8,BMED,Randy,Trumbower
201702,30806,MLB,3,3:05 pm - 4:25 pm,4,17,8,BMED,Peng,Qiu
201702,30803,MRO,3,8:05 am - 9:25 am,2.38,8,8,BMED,Jaydev,Desai
201702,30805,NEU,3,1:35 pm - 2:55 pm,3.33,4,8,BMED,Robert,Lee
201702,30531,I,3,4:05 pm - 5:55 pm,4,7,2,ML,Michael,Wiedorn
201702,20787,A,3,9:35 am - 10:55 am,3.29,17,1,NS,Keith,Mitchell
201702,21772,0,3,9:05 am - 9:55 am,3.73,11,2,NS,Jacob,Bush
201702,21880,X,3,9:35 am - 10:55 am,4,3,3,NS,Craig,Thompson
201702,21774,X,3,7:05 am - 8:25 am,4,2,3,NS,Craig,Thompson
201702,22268,A,3,8:05 am - 9:25 am,3.85,21,3,NS,Benjamin,Perkins
201702,29722,A,3,9:35 am - 10:55 am,4,23,4,NS,Baron,Reinhold
201702,30665,DW,3,1:05 pm - 3:55 pm,4,3,2,IAC,Deanna,Womack
201702,28943,JC,3,4:35 pm - 5:55 pm,4,20,3,IAC,John,Cressler
201702,30657,B,4,9:35 am - 10:55 am,3.5,20,1,BIOL,Brian,Hammer
201702,24096,A,4,9:05 am - 9:55 am,3.45,149,1,BIOL,Jung,Choi
201702,20326,P,4,11:05 am - 11:55 am,3.61,113,1,BIOL,Shana,Kerr
201702,30660,A,4,8:05 am - 9:25 am,3.44,74,1,BIOL,Joseph,Montoya
201702,26643,A,3,12:05 pm - 1:25 pm,3.9,20,2,BIOL,Marc,Weissburg
201702,21443,A,3,8:05 am - 9:25 am,2.75,76,2,BIOL,Michael,Goodisman
201702,22208,A,3,9:35 am - 10:55 am,3.57,21,2,BIOL,Joseph,Lachance
201702,25364,A,3,10:05 am - 10:55 am,2.73,74,3,BIOL,Jung,Choi
201702,28530,B,3,9:05 am - 9:55 am,3.62,35,3,BIOL,Alfred,Merrill
201702,21837,A,3,12:05 pm - 1:25 pm,3.5,44,3,BIOL,William,Ratcliff
201702,26897,A,3,9:35 am - 10:55 am,3.87,15,3,BIOL,Young,Jang
201702,27172,A,3,3:05 pm - 4:25 pm,3.14,9,4,BIOL,Yury,Chernoff
201702,22216,A,3,11:05 am - 11:55 am,4,5,4,BIOL,Joel,Kostka
201702,25865,A,3,1:35 pm - 2:55 pm,2.86,15,4,BIOL,Mark,Hay
201702,21479,A,3,3:05 pm - 4:25 pm,3.5,2,4,BIOL,Thomas,Dichristina
201702,28545,A,1,4:05 pm - 5:25 pm,3.94,16,4,BIOL,Yuhong,Fan
201702,28547,B,1,4:05 pm - 5:25 pm,4,14,4,BIOL,Joseph,Montoya
201702,28548,C,1,5:05 pm - 6:25 pm,4,16,4,BIOL,Chong,Shin
201702,20858,A,3,1:35 pm - 2:55 pm,2.94,35,4,BIOL,Jung,Choi
201702,26654,A,3,12:05 pm - 12:55 pm,4,9,4,BIOL,Jeffrey,Skolnick
201702,22217,B,3,12:05 pm - 12:55 pm,3.91,11,4,BIOL,Lin,Jiang
201702,24373,C,3,12:05 pm - 12:55 pm,3.57,7,4,BIOL,Ingeborg,Schmidt-Krey
201702,30362,A,3,3:05 pm - 4:25 pm,3.68,26,4,BIOL,Mirjana,Brockett
201702,30926,E,3,2:05 pm - 3:55 pm,4,4,4,BIOL,Christine,Spencer
201702,30927,F,3,12:05 pm - 1:55 pm,4,1,4,BIOL,Christine,Spencer
201702,30352,STO,2,3:05 pm - 4:55 pm,3.17,7,4,BIOL,Francesca,Storici
201702,30349,LOB,3,4:05 pm - 5:25 pm,3.57,7,4,BIOL,Kirill,Lobachev
201702,29045,MEN,3,2:05 pm - 2:55 pm,3.88,16,4,BIOL,Joseph,Mendelson
201702,30351,SNE,3,9:05 am - 9:55 am,3.65,23,4,BIOL,Terry,Snell
201702,25407,STE,3,2:05 pm - 2:55 pm,3.83,6,4,BIOL,Frank,Stewart
201702,30348,TOR,3,11:05 am - 11:55 am,3.33,6,4,BIOL,Matthew,Torres
201702,22218,A,3,11:05 am - 11:55 am,3.83,13,6,BIOL,Joel,Kostka
201702,25866,A,3,1:35 pm - 2:55 pm,3.4,11,6,BIOL,Mark,Hay
201702,21481,A,3,3:05 pm - 4:25 pm,3.2,5,6,BIOL,Thomas,Dichristina
201702,25420,A,3,10:35 am - 11:55 am,3.7,48,7,BIOL,Irving,Jordan
201702,26487,HAY,1,10:05 am - 10:55 am,4,7,8,BIOL,Mark,Hay
201702,26661,WEI,1,8:05 am - 8:55 am,4,9,8,BIOL,Joshua,Weitz
201702,30355,STO,2,3:05 pm - 4:55 pm,3.92,13,8,BIOL,Francesca,Storici
201702,24166,CHE,3,3:05 pm - 4:25 pm,3.67,7,8,BIOL,Yury,Chernoff
201702,30357,LOB,3,4:05 pm - 5:25 pm,4,6,8,BIOL,Kirill,Lobachev
201702,25526,STE,3,2:05 pm - 2:55 pm,4,8,8,BIOL,Frank,Stewart
201702,30356,TOR,3,11:05 am - 11:55 am,3.29,9,8,BIOL,Matthew,Torres
201702,27452,P,3,1:05 pm - 1:55 pm,3.7,27,2,LMC,Anne,Pollock
201702,27453,N,3,9:35 am - 10:55 am,3.81,23,2,LMC,Sarah,Schoemann
201702,27454,F,3,9:35 am - 10:55 am,3.9,33,2,LMC,Angela,Vacche
201702,28549,K,3,8:05 am - 9:25 am,3.75,24,2,LMC,Angela,Vacche
201702,30278,N,3,12:05 pm - 1:25 pm,3.07,28,2,LMC,Philip,Auslander
201702,27458,F,3,9:35 am - 10:55 am,3.76,22,2,LMC,Firaz,Peer
201702,27459,TD,3,12:05 pm - 1:25 pm,3.22,24,2,LMC,Devin,Wilson
201702,30768,D,3,1:35 pm - 2:55 pm,4,3,2,LMC,Cara,Appel-Silbaugh
201702,27462,TN,3,12:05 pm - 1:25 pm,3.1,27,3,LMC,Robert,Wood
201702,28874,D,3,1:35 pm - 2:55 pm,3.63,33,3,LMC,Carol,Senf
201702,27465,H,3,3:05 pm - 4:25 pm,3.48,33,3,LMC,Blake,Leland
201702,27466,N,3,12:05 pm - 1:25 pm,3.26,35,3,LMC,Aaron,Santesso
201702,27467,TE,3,3:05 pm - 5:55 pm,4,20,3,LMC,Jennifer,Lux
201702,28555,N,3,12:05 pm - 1:25 pm,3.84,20,3,LMC,Krystina,Madej
201702,29019,D,3,1:35 pm - 2:55 pm,3.62,26,3,LMC,Susana,Morris
201702,27468,G,3,12:05 pm - 12:55 pm,3.96,31,3,LMC,Peter,Fontaine
201702,29639,TN,3,12:05 pm - 1:25 pm,3.62,35,3,LMC,Lisa,Yaszek
201702,30923,F,3,9:35 am - 10:55 am,3.03,30,3,LMC,Jay,Telotte
201702,30279,B,3,11:05 am - 11:55 am,3.73,30,3,LMC,Anne,Pollock
201702,28615,F,3,9:35 am - 10:55 am,3.81,28,3,LMC,Karen,Head
201702,27472,TE,3,3:05 pm - 5:55 pm,4,13,3,LMC,Travis,Denton
201702,28576,TF,3,9:35 am - 10:55 am,3.92,15,3,LMC,Justine,Reilly
201702,29004,TD,3,1:35 pm - 2:55 pm,3.53,31,3,LMC,Robert,Wood
201702,30280,TE,3,3:05 pm - 4:25 pm,3.18,22,3,LMC,Anna,Stenport
201702,30281,N,3,12:05 pm - 1:25 pm,4,17,3,LMC,John,Thornton
201702,27474,D,3,1:35 pm - 2:55 pm,3.36,14,3,LMC,Philip,Auslander
201702,30521,F,3,9:35 am - 10:55 am,3.21,26,3,LMC,Carol,Senf
201702,28588,TP,3,1:05 pm - 3:55 pm,4,23,3,LMC,Joycelyn,Wilson
201702,30282,N,3,12:05 pm - 1:25 pm,3.63,30,3,LMC,Thomas,Crawford
201702,28589,D,3,1:35 pm - 2:55 pm,3.36,29,3,LMC,Aaron,Santesso
201702,30283,F,3,9:35 am - 10:55 am,3.89,21,3,LMC,Nihad,Farooq
201702,27507,A,3,9:05 am - 9:55 am,4,8,3,LMC,Rebekah,Greene
201702,27518,BA1,3,9:35 am - 10:55 am,3.63,20,3,LMC,Julia,Smith
201702,27519,BA2,3,12:05 pm - 1:25 pm,3.4,21,3,LMC,Julia,Smith
201702,27520,BA3,3,1:35 pm - 2:55 pm,3.65,19,3,LMC,Julia,Smith
201702,27521,BA4,3,9:35 am - 10:55 am,4,21,3,LMC,Andrea,Rogers
201702,27522,BA5,3,12:05 pm - 1:25 pm,3.95,23,3,LMC,Andrea,Rogers
201702,27523,BA6,3,1:35 pm - 2:55 pm,3.95,23,3,LMC,Andrea,Rogers
201702,28591,F,3,9:35 am - 10:55 am,3.61,23,3,LMC,Brian,Larson
201702,29060,G,3,12:05 pm - 12:55 pm,4,22,3,LMC,Rebekah,Greene
201702,29061,J,3,10:05 am - 10:55 am,3.95,21,3,LMC,Rebekah,Greene
201702,27510,N1,3,12:05 pm - 1:25 pm,3.33,15,3,LMC,Tyanna,Herrington
201702,27476,F,3,9:35 am - 10:55 am,3.57,15,3,LMC,Joshua,Fisher
201702,28595,D,3,1:35 pm - 2:55 pm,3.82,11,3,LMC,Brian,Larson
201702,27477,F,3,9:35 am - 10:55 am,3.22,10,3,LMC,Rebecca,Burnett
201702,28077,D,3,1:35 pm - 2:55 pm,3.75,4,3,LMC,Tyanna,Herrington
201702,27594,JIA,1,9:05 am - 9:55 am,3.76,51,3,LMC,Kelly,Fitzpatrick
201702,27595,JIB,1,10:05 am - 10:55 am,3.84,50,3,LMC,Kelly,Fitzpatrick
201702,29052,JIC,1,11:05 am - 11:55 am,3.84,50,3,LMC,Casey,Wilson
201702,29056,JID,1,12:05 pm - 12:55 pm,3.27,45,3,LMC,Casey,Wilson
201702,30719,JIE,1,1:05 pm - 1:55 pm,3.41,42,3,LMC,Casey,Wilson
201702,30973,JIG,1,12:05 pm - 12:55 pm,3.76,49,3,LMC,Kelly,Fitzpatrick
201702,27596,JDA,2,10:05 am - 10:55 am,3.84,49,3,LMC,Sarah,Lozier
201702,27597,JDB,2,11:05 am - 11:55 am,3.73,42,3,LMC,Sarah,Lozier
201702,27598,JDC,2,12:05 pm - 12:55 pm,3.4,50,3,LMC,Liz,Hutter
201702,29048,JDD,2,1:05 pm - 1:55 pm,3.86,50,3,LMC,Liz,Hutter
201702,30717,JDE,2,2:05 pm - 2:55 pm,3.89,47,3,LMC,Halcyon,Lawrence
201702,30718,JDF,2,3:05 pm - 3:55 pm,3.95,44,3,LMC,Halcyon,Lawrence
201702,28603,F,3,9:35 am - 10:55 am,3.88,34,3,LMC,Richard,Utz
201702,30284,N,3,12:05 pm - 1:25 pm,3.78,9,3,LMC,Narin,Hassan
201702,27489,TN,3,1:35 pm - 2:55 pm,3.37,20,3,LMC,Laine,Nooney
201702,27491,TH,3,3:05 pm - 4:25 pm,3.67,24,3,LMC,Christopher,Dantec
201702,31009,AS,3,1:35 pm - 2:55 pm,4,1,3,LMC,Aaron,Santesso
201702,30890,NJ,3,3:05 pm - 4:25 pm,3.5,7,3,LMC,Nassim,Jafarinaimi
201702,31208,HC,3,12:05 pm - 1:25 pm,4,2,4,LMC,Thomas,Crawford
201702,30295,N,3,12:05 pm - 1:25 pm,3.2,5,4,LMC,Narin,Hassan
201702,27980,TD,3,1:35 pm - 4:25 pm,4,6,4,LMC,Travis,Denton
201702,28616,F,3,1:35 pm - 2:55 pm,3.82,11,4,LMC,Angela,Vacche
201702,30802,D,3,1:35 pm - 2:55 pm,4,1,4,LMC,Philip,Auslander
201702,27797,A,3,1:35 pm - 2:55 pm,4,10,4,LMC,Melissa,Foulger
201702,27499,A,1,5:05 pm - 5:55 pm,3.88,16,4,LMC,Malavika,Shetty
201702,27500,B,1,11:05 am - 11:55 am,4,15,4,LMC,Malavika,Shetty
201702,27501,C,1,11:05 am - 11:55 am,4,14,4,LMC,Malavika,Shetty
201702,27502,A,1,4:05 pm - 4:55 pm,4,11,4,LMC,Malavika,Shetty
201702,27503,B,1,11:05 am - 11:55 am,3.92,13,4,LMC,Malavika,Shetty
201702,27504,C,1,12:05 pm - 12:55 pm,3.92,13,4,LMC,Malavika,Shetty
201702,30300,TD,3,1:35 pm - 4:25 pm,3.5,15,4,LMC,Laine,Nooney
201702,30298,D,3,9:35 am - 10:55 am,3.83,18,4,LMC,Krystina,Madej
201702,31148,KG,1,9:05 am - 4:25 pm,4,6,4,LMC,Kathleen,Goonan
201702,31089,BM,3,12:05 pm - 1:25 pm,4,5,4,LMC,Brian,Magerko
201702,27498,F,3,9:35 am - 10:55 am,3.93,15,4,LMC,Jay,Bolter
201702,30891,NJ,3,12:05 pm - 2:55 pm,3.5,7,4,LMC,Nassim,Jafarinaimi
201702,30937,BL,3,1:35 pm - 2:55 pm,4,2,6,LMC,Brian,Larson
201702,30554,JM,3,10:05 am - 11:55 am,3.7,22,6,LMC,Janet,Murray
201702,30556,IB,3,1:35 pm - 2:55 pm,3.83,6,6,LMC,Ian,Bogost
201702,28116,JB,3,9:35 am - 10:55 am,4,4,6,LMC,Jay,Bolter
201702,27631,BM,3,12:05 pm - 1:25 pm,4,7,6,LMC,Brian,Magerko
201702,28599,CL,3,12:05 pm - 1:25 pm,3.7,10,6,LMC,Christopher,Dantec
201702,27583,JM,3,4:35 pm - 6:25 pm,3.83,12,6,LMC,Janet,Murray
201702,27670,NJ,3,12:05 pm - 2:55 pm,4,11,6,LMC,Nassim,Jafarinaimi
201702,30308,NJ,3,3:05 pm - 4:25 pm,4,11,6,LMC,Nassim,Jafarinaimi
201702,27613,JB,3,2:05 pm - 4:55 pm,4,3,8,LMC,Jay,Bolter
201702,30555,CD,3,12:05 pm - 1:25 pm,3.56,10,8,LMC,Carl,DiSalvo
201702,30961,HB,3,1:35 pm - 2:55 pm,4,20,8,LMC,Henry,Blumenthal
201702,28926,MN,3,3:05 pm - 5:55 pm,4,3,8,LMC,Michael,Nitsche
201702,26800,B,3,2:05 pm - 2:55 pm,3.18,34,2,MUSI,Benjamin,Diden
201702,30522,TH,3,12:05 pm - 1:25 pm,4,2,2,MUSI,Timothy,Hsu
201702,30887,JF,3,11:05 am - 11:55 am,3.86,14,2,MUSI,Jason,Freeman
201702,30524,TH,3,1:05 pm - 1:55 pm,3,11,2,MUSI,Timothy,Hsu
201702,26942,CC,3,1:05 pm - 2:25 pm,4,71,3,MUSI,Cameron,Crotts
201702,22264,NM,1,7:05 am - 7:55 am,4,1,3,MUSI,Frank,Clark
201702,31013,GW,3,3:05 pm - 4:25 pm,3.85,27,6,MUSI,Gil,Weinberg
201702,31016,CM,3,1:35 pm - 2:55 pm,3.93,14,6,MUSI,Christopher,Moore
201702,31290,AGL,3,7:05 am - 7:55 am,4,2,8,MUSI,Alexander,Lerch
201702,26668,CR,3,1:35 pm - 2:55 pm,3.49,66,2,ECON,Christine,Ries
201702,30651,HP,3,3:05 pm - 4:25 pm,3.62,21,2,ECON,Usha,Nair-Reichert
201702,26836,IP,3,4:35 pm - 5:55 pm,3.6,6,2,ECON,Mikhail,Klimenko
201702,22112,MK,3,4:35 pm - 5:55 pm,3.15,103,2,ECON,Mikhail,Klimenko
201702,27512,OS,3,12:05 pm - 1:25 pm,3.33,168,2,ECON,Olga,Shemyakina
201702,20379,RF1,3,1:05 pm - 1:55 pm,3.35,174,2,ECON,Richard,Fritz
201702,20617,CR,3,9:35 am - 10:55 am,2.96,97,2,ECON,Christine,Ries
201702,25879,GM,3,11:05 am - 11:55 am,3.44,74,2,ECON,Xi,Mao
201702,26663,MA,3,9:05 am - 9:55 am,3.25,74,2,ECON,Mishal,Ahmed
201702,27486,EJ,3,9:35 am - 10:55 am,3.19,27,2,ECON,Erik,Johnson
201702,20380,TB,3,1:35 pm - 2:55 pm,2.58,43,3,ECON,Tibor,Besedes
201702,20381,WB,3,1:05 pm - 1:55 pm,3.06,33,3,ECON,Willie,Belton
201702,30672,DT,3,12:05 pm - 12:55 pm,4,42,3,ECON,Derek,Tittle
201702,27892,SD,3,9:35 am - 10:55 am,3.14,24,3,ECON,Shatakshee,Dhongde
201702,30580,EJ,3,12:05 pm - 1:25 pm,2.88,31,3,ECON,Erik,Johnson
201702,30584,LK,3,10:05 am - 10:55 am,3.25,13,4,ECON,Levent,Kutlu
201702,30597,HL,3,5:05 pm - 6:25 pm,3.64,13,4,ECON,Haizheng,Li
201702,30606,UN,3,4:35 pm - 5:55 pm,3.53,19,4,ECON,Usha,Nair-Reichert
201702,27895,IP1,3,9:35 am - 10:55 am,3,1,4,ECON,Tibor,Besedes
201702,30644,IP2,3,3:05 pm - 4:25 pm,4,2,4,ECON,Mikhail,Klimenko
201702,30585,MK,3,3:05 pm - 4:25 pm,3.38,25,4,ECON,Mikhail,Klimenko
201702,27894,TB,3,9:35 am - 10:55 am,2.89,22,4,ECON,Tibor,Besedes
201702,25360,SD,3,9:35 am - 10:55 am,3.78,13,4,ECON,Olga,Shemyakina
201702,26659,MO,3,11:05 am - 11:55 am,3.73,17,4,ECON,Matthew,Oliver
201702,22113,WB,3,12:05 pm - 12:55 pm,4,4,4,ECON,Willie,Belton
201702,30608,MK,3,5:05 pm - 7:55 pm,4,5,4,ECON,Mikhail,Klimenko
201702,30876,PM,3,5:05 pm - 7:55 pm,3.67,3,4,ECON,Peter,Meenan
