index,term,course_num,section,gpa,enrollment
5349,201605,AE 8900,JOH,4.00,1
5350,201605,AE 8900,QSC,4.00,1
5351,201605,AE 8900,SEI,4.00,1
5352,201605,APPH 1040,LH,3.83,82
5353,201605,APPH 1050,WGT,3.68,23
5354,201605,APPH 3500,A,3.60,10
5355,201605,APPH 3500,QUP,3.40,8
5356,201605,APPH 6214,MMS,4.00,1
5357,201605,APPH 6225,TS,3.93,14
5358,201605,APPH 8903,LW,4.00,1
5359,201605,ARCH 4823,R,4.00,1
5360,201605,ARCH 4833,YB,3.75,4
5361,201605,ARCH 4843,R,4.00,2
5362,201605,ARCH 6153,R,4.00,8
5363,201605,ARCH 6316,R,3.88,8
5364,201605,ARCH 8803,R,4.00,3
5365,201605,ARCH 8823,R,4.00,3
5366,201605,ARCH 8833,RV,3.83,7
5367,201605,ARCH 8833,YB,3.60,5
5368,201605,ARCH 8903,BF,4.00,1
5369,201605,ARCH 8903,ED,4.00,1
5370,201605,ARCH 8903,GA,4.00,1
5371,201605,BIOL 2344,B,3.33,16
5372,201605,BIOL 2695,A,4.00,1
5373,201605,BIOL 2699,JIA,4.00,1
5374,201605,BIOL 3450,RBT,3.50,22
5375,201605,BIOL 4699,KOS,4.00,1
5376,201605,BIOL 4699,LEA,4.00,1
5377,201605,BMED 3520,R,2.93,46
5378,201605,BMED 4699,BUC,4.00,1
5379,201605,BMED 4699,KWO,4.00,1
5380,201605,BMED 4750,R,4.00,8
5381,201605,BMED 4751,R,3.18,33
5382,201605,BMED 4813,R,4.00,17
5383,201605,BMED 4900,R,3.36,11
5384,201605,BMED 6506,B,4.00,30
5385,201605,BMED 6507,B,4.00,30
5386,201605,BMED 6509,B,4.00,30
5387,201605,BMED 9000,MPL,1,6
5388,201605,BC 4600,SA,4.00,5
5389,201605,BC 6025,SY,3.82,11
5390,201605,BC 6050,JC,4.00,2
5391,201605,BC 6400,BC,4.00,4
5392,201605,BC 6910,DP,4.00,11
5393,201605,BC 6920,DP,4.00,13
5394,201605,BC 8813,RCB,3.67,3
5395,201605,BC 8903,BB,4.00,1
5396,201605,BC 8903,RBC,4.00,3
5397,201605,CHBE,4520.,3.48,23
5398,201605,CHBE,4530.,3.67,6
5399,201605,CHEM 2311,RBT,3.06,16
5400,201605,CHIN 3691,RCI,3.74,19
5401,201605,CP 8900,S,4.00,3
5402,201605,CEE 3040,R,2.33,3
5403,201605,CEE 4600,A,3.31,17
5404,201605,CEE 4699,FR.,4.00,1
5405,201605,CEE 6523,A,3.56,16
5406,201605,COA 1011,A,3.16,19
5407,201605,COA 1012,A,3.30,20
5408,201605,COA 2242,A,3.57,74
5409,201605,COA 2242,QUP,3.66,118
5410,201605,COA 6151,R,3.88,8
5411,201605,CS 2050,RBA,3.69,32
5412,201605,CS 3750,RBA,3.76,34
5413,201605,CS 4001,HO,3.00,1
5414,201605,CS 4001,RCH,3.63,16
5415,201605,CS 4400,R,3.95,39
5416,201605,CS 4400,RBA,3.72,36
5417,201605,CS 4472,RBA,3.87,31
5418,201605,CS 4475,A,3.41,23
5419,201605,CS 4641,QUP,3.25,25
5420,201605,CS 4731,A,3.48,26
5421,201605,CS 6475,A,3.91,12
5422,201605,CS 7632,A,4.00,12
5423,201605,CS 8903,ODJ,4.00,4
5424,201605,CS 8903,OMB,4.00,8
5425,201605,ECON 2105,MA,3.24,38
5426,201605,ECON 2106,MO,3.76,21
5427,201605,ECON 4180,BC,3.45,14
5428,201605,ECE 2020,RCH,3.58,12
5429,201605,ECE 3077,QUP,3.22,9
5430,201605,ECE 3600,QUP,3.50,11
5431,201605,ECE 3741,RLI,3.67,15
5432,201605,ECE 4500,Q,3.25,4
5433,201605,ECE 4500,RCH,4.00,1
5434,201605,ECE 4500,RSZ,4.00,2
5435,201605,ECE 6100,Q,3.90,10
5436,201605,ECE 6100,RSZ,3.50,4
5437,201605,ECE 6744,QND,3.50,4
5438,201605,ECE 6786,Q,3.31,13
5439,201605,ECE 6786,RCH,4.00,1
5440,201605,ECE 6786,RSZ,4.00,1
5441,201605,ENGL 1102,LS,3.85,14
5442,201605,ENGL 1102,QUP,3.00,8
5443,201605,FREN 3813,F,4.00,3
5444,201605,GRMN 4691,RGR,3.55,23
5445,201605,HIST 2111,SF,3.76,25
5446,201605,HIST 2112,SF,3.63,75
5447,201605,HTS 2007,A,3.47,17
5448,201605,HTS 2037,R.,3.50,48
5449,201605,HTS 2061,R.,3.53,32
5450,201605,HTS 2062,R.,3.24,33
5451,201605,HTS 2080,R,3.76,34
5452,201605,HTS 2085,A,3.60,15
5453,201605,HTS 2085,SF,3.65,23
5454,201605,HTS 2100,B,3.44,17
5455,201605,HTS 2100,.,3.22,12
5456,201605,HTS 2927,R,3.98,135
5457,201605,HTS 3089,.,3.94,18
5458,201605,HTS 4927,.,1,1
5459,201605,ISYE 2028,RLI,3.78,9
5460,201605,ISYE 3133,QUP,2.70,12
5461,201605,ISYE 3232,RLI,4.00,10
5462,201605,ISYE 3770,RCH,3.38,13
5463,201605,ISYE 3770,TBD,3.09,57
5464,201605,ISYE 4311,Q,3.20,5
5465,201605,ISYE 4311,RSZ,4.00,3
5466,201605,ISYE 4699,CHE,4.00,2
5467,201605,ISYE 4699,NAZ,3.00,1
5468,201605,ISYE 4803,HSE,3.40,20
5469,201605,ISYE 4803,TBD,3.85,20
5470,201605,ISYE 6227,Q,3.37,19
5471,201605,ISYE 6227,RSZ,3.67,3
5472,201605,ISYE 6414,TBD,3.95,42
5473,201605,ISYE 8803,Q,4.00,12
5474,201605,ISYE 8803,TBD,4.00,3
5475,201605,ISYE 8900,KES,0.00,1
5476,201605,ISYE 8900,STR,4.00,1
5477,201605,ID 2202,QUP,3.77,99
5478,201605,ID 3103,QUP,3.73,16
5479,201605,ID 4833,ATD,4.00,3
5480,201605,ID 8900,DZC,4.00,1
5481,201605,INTA 2220,RVA,3.91,23
5482,201605,INTA 2803,RBE,4.00,14
5483,201605,INTA 2903,RBE,4.00,1
5484,201605,INTA 3101,RSA,3.70,10
5485,201605,INTA 3131,RSA,3.90,10
5486,201605,INTA 3303,RVA,4.00,10
5487,201605,INTA 3321,RVA,3.82,11
5488,201605,INTA 4050,RMP,3.80,5
5489,201605,INTA 4050,RSA,4.00,10
5490,201605,INTA 4121,RBE,3.86,14
5491,201605,INTA 4230,RBE,4.00,14
5492,201605,INTA 4803,RMP,3.60,5
5493,201605,INTA 4833,RBE,4.00,14
5494,201605,INTA 6105,RSA,4.00,3
5495,201605,INTA 6121,RBE,4.00,1
5496,201605,INTA 6131,RSA,4.00,3
5497,201605,INTA 6320,RBE,4.00,2
5498,201605,INTA 6753,RMP,4.00,3
5499,201605,INTA 6753,RSA,4.00,3
5500,201605,INTA 8803,RMP,4.00,3
5501,201605,INTA 8813,RBE,4.00,2
5502,201605,INTA 8833,RSA,4.00,3
5503,201605,INTA 8903,CV,4.00,1
5504,201605,INTN 4000,TP,1,79
5505,201605,IMBA 6081,A,3.96,56
5506,201605,JAPN 1001,U,1.00,1
5507,201605,KOR 1001,B,4.00,4
5508,201605,KOR 1002,B,3.43,7
5509,201605,KOR 2823,C,3.88,8
5510,201605,LMC 3112,RMZ,4.00,37
5511,201605,LMC 3206,LS,3.44,25
5512,201605,LMC 3212,JC,3.00,1
5513,201605,LMC 3219,ROX,3.76,17
5514,201605,LMC 3226,LS,3.89,9
