,0,1,2,3,4,5,6,7
24076,201408,Unit Operations Lab,81070,CHBE 4200,A,3.000,12:05 pm - 12:55 pm,Yonathan S  Thio 
24077,201408,Bioprocess Unit Ops,83355,CHBE 4210,A,3.000,12:05 pm - 12:55 pm,Yonathan S  Thio 
24078,201408,Kinetics&Reactor Dsgn,81056,CHBE 4300,A,3.000,1:05 pm - 1:55 pm,Michael Aaron  Filler 
24079,201408,Kinetics&Reactor Dsgn,86324,CHBE 4300,B,3.000,1:05 pm - 1:55 pm,Michael Aaron  Filler 
24080,201408,Kinetics&Reactor Dsgn,90374,CHBE 4300,C,3.000,1:05 pm - 1:55 pm,Michael Aaron  Filler 
24081,201408,Kinetics&Reactor Dsgn,91405,CHBE 4300,D,3.000,1:05 pm - 1:55 pm,"<ABBR title = ""To Be Announced"">TBA</ABBR></td>"
24082,201408,Bioprocess Engineering,83359,CHBE 4310,A,3.000,1:35 pm - 2:55 pm,Rachel   Chen 
24083,201408,Chemical Process Control,81057,CHBE 4400,A,4.000,8:05 am - 9:25 am,Francis Joseph  Schork 
24084,201408,Proc& Prod Design& Econ,90143,CHBE 4510,0,2.000,11:05 am - 11:55 am,Matthew J  Realff 
24085,201408,Chemical Process Safety,81997,CHBE 4515,A,1.000,11:05 am - 11:55 am,Dennis W  Hess 
24086,201408,Chemical Product Design,84921,CHBE 4535,A,3.000,9:35 am - 10:55 am,Elsa   Reichmanis 
24087,201408,Microfluidics & Bio Appl.,90573,CHBE 4710,0,3.000,10:05 am - 10:55 am,Hang   Lu 
24088,201408,Pulping & Chem Recovery,81822,CHBE 4763,A,3.000,3:05 pm - 5:55 pm,Jeffery S  Hsieh 
24089,201408,Polymer Science & Engr I,81999,CHBE 4775,A,3.000,3:05 pm - 4:25 pm,Zhiqun   Lin 
24090,201408,Mech Behavior-Composites,89309,CHBE 4791,A,3.000,3:05 pm - 4:25 pm,Kyriaki   Kalaitzidou 
24091,201408,Spec Topic-Chemical Engr,88893,CHBE 4801,A,1.000,3:05 pm - 3:55 pm,Elsa   Reichmanis 
24092,201408,Spec Topic-Chemical Engr,90574,CHBE 4803,JC,3.000,9:35 am - 10:55 am,Julie Anne  Champion 
24093,201408,Spec Topic-Chemical Engr,90659,CHBE 4803,PK,3.000,12:05 pm - 12:55 pm,Paul A  Kohl 
24094,201408,Introduction to Research,90892,CHBE 6001,A,1.000,12:05 pm - 12:55 pm,Carsten   Sievers 
24095,201408,Chem Process Safety,81064,CHBE 6003,A,1.000,12:05 pm - 12:55 pm,Dennis W  Hess 
24096,201408,Chem Eng in Nanosystems,87927,CHBE 6020,A,3.000,2:05 pm - 2:55 pm,Sankar   Nair 
24097,201408,Adv CHE Thermodynamics,81065,CHBE 6100,A,3.000,10:05 am - 10:55 am,Thomas   Fuller 
24098,201408,Intro to MEMS,87410,CHBE 6229,A,3.000,3:05 pm - 3:55 pm,Todd Aaron  Sulchek 
24099,201408,Intro to MEMS,87411,CHBE 6229,B,3.000,3:05 pm - 3:55 pm,Todd Aaron  Sulchek 
24100,201408,Intro to MEMS,87412,CHBE 6229,C,3.000,3:05 pm - 3:55 pm,Todd Aaron  Sulchek 
24101,201408,Mass Transfer,91268,CHBE 6260,B,3.000,3:05 pm - 4:25 pm,Krista S  Walton 
24102,201408,Kinetics & Reactor Dsgn,84922,CHBE 6300,A,3.000,8:05 am - 9:25 am,Carsten   Sievers 
24103,201408,Math Model-Chem Process,82031,CHBE 6500,A,3.000,12:05 pm - 1:25 pm,Mark P  Styczynski 
24104,201408,Microfluidics & Appl,90575,CHBE 6710,0,3.000,10:05 am - 10:55 am,Hang   Lu 
24105,201408,Pulp & Paper Mfg I,83792,CHBE 6741,A,3.000,1:35 pm - 2:55 pm,Sujit   Banerjee 
24106,201408,Polymer Characterization,87074,CHBE 6752,A,4.000,9:35 am - 10:55 am,David Glyn  Bucknall 
24107,201408,Bioprocess Engineering,83360,CHBE 6779,A,3.000,1:35 pm - 2:55 pm,Rachel   Chen 
24108,201408,Cellular Engineering,87984,CHBE 6782,A,3.000,8:05 am - 9:25 am,Andres J.  Garcia 
24109,201408,Mech-Polymer Solid&Fluid,87075,CHBE 7771,A,3.000,1:35 pm - 2:55 pm,Karl I  Jacob 
24110,201408,Fund-Fracture Mechanics,90910,CHBE 7772,A,3.000,3:05 pm - 4:25 pm,Antonia   Antoniou 
24111,201408,Special Topics,90654,CHBE 8801,A,1.000,4:35 pm - 5:55 pm,James Carson  Meredith 
24112,201408,Special Topics,87352,CHBE 8801,ER,1.000,3:05 pm - 3:55 pm,Elsa   Reichmanis 
24113,201408,Special Topics,90759,CHBE 8803,0,3.000,9:35 am - 10:55 am,Julie Anne  Champion 
24114,201408,Special Topics,91568,CHBE 8803,AN,3.000,12:05 pm - 1:25 pm,Anthanasios   Nenes 
24115,201408,Special Topics,91080,CHBE 8803,STB,3.000,9:35 am - 10:55 am,Krishnendu   Roy 
24116,201408,Intro to Naval Sciences,81037,NS 1321,A,3.000,8:05 am - 8:55 am,James Kragh  Christensen 
24117,201408,Naval Leadership I,81654,NS 2321,A,3.000,9:35 am - 10:55 am,Christi L  Saddler 
24118,201408,Evolution of Warfare,87234,NS 3323,0,3.000,7:00 am - 8:30 am,Craig Allen  Thompson 
24119,201408,Naval Weapons Systems,83546,NS 3325,A,3.000,10:05 am - 10:55 am,William Russell  Jourdan 
24120,201408,Naval Operations,83550,NS 4320,A,3.000,8:05 am - 8:55 am,Shantric Shanell  Chapel 
24121,201408,Amphibious Warfare,87235,NS 4323,0,3.000,7:00 am - 8:30 am,Craig Allen  Thompson 
24122,201408,Technological Innovation,81212,MOT 6106,A,2.000,3:00 pm - 4:40 pm,Karthik   Ramachandran 
24123,201408,Org Transformation Meth,81797,MOT 6111,A,2.000,5:30 pm - 7:10 pm,David Matthew  Sluss 
24124,201408,Technology Forecasting,90827,MOT 6115,B,2.000,1:05 pm - 1:55 pm,Christopher Michael  Forman 
24125,201408,Mot Project III,80280,MOT 6122,A,2.000,10:30 am - 12:10 pm,David Nelson  Ku 
24126,201408,Int'l Business & Finance,85202,MOT 6129,A,2.000,8:30 am - 10:10 am,John R  Mcintyre 
24127,201408,Elementary Japanese I,80445,JAPN 1001,B,4.000,9:05 am - 9:55 am,Kimiaki   Yamaguchi 
24128,201408,Elementary Japanese I,80446,JAPN 1001,C,4.000,10:05 am - 10:55 am,Kimiaki   Yamaguchi 
24129,201408,Elementary Japanese I,80447,JAPN 1001,E,4.000,12:05 pm - 12:55 pm,Kimiaki   Yamaguchi 
24130,201408,Elementary Japanese I,80448,JAPN 1001,F,4.000,1:05 pm - 1:55 pm,Kimiaki   Yamaguchi 
24131,201408,Elementary Japanese I,83636,JAPN 1001,G,4.000,2:05 pm - 2:55 pm,Kimiaki   Yamaguchi 
24132,201408,Elementary Japanese I,87830,JAPN 1001,UA,4.000,3:05 pm - 4:25 pm,Satomi   Suzuki Chenoweth 
24133,201408,Elementary Japanese I,83249,JAPN 1001,UAA,4.000,4:35 pm - 5:55 pm,Satomi   Suzuki Chenoweth 
24134,201408,Elementary Japanese II,80449,JAPN 1002,G,4.000,2:05 pm - 2:55 pm,Aya   McDaniel 
24135,201408,Elementary Japanese II,89064,JAPN 1002,H,4.000,3:05 pm - 3:55 pm,Aya   McDaniel 
24136,201408,Elementary Japanese II,84273,JAPN 1002,UA,4.000,4:35 pm - 5:55 pm,Masato   Kikuchi 
24137,201408,Intermediate Japanese I,90494,JAPN 2001,B,3.000,9:05 am - 9:55 am,Aya   McDaniel 
24138,201408,Intermediate Japanese I,80461,JAPN 2001,C,3.000,10:05 am - 10:55 am,Aya   McDaniel 
24139,201408,Intermediate Japanese I,82057,JAPN 2001,D,3.000,11:05 am - 11:55 am,Aya   McDaniel 
24140,201408,Intermediate Japanese I,88426,JAPN 2001,UA,3.000,3:05 pm - 4:25 pm,Satomi   Suzuki Chenoweth 
24141,201408,Intermediate Japanese II,82666,JAPN 2002,I,3.000,4:35 pm - 5:55 pm,Aki   Matsushima 
24142,201408,Intermediate Japanese II,90497,JAPN 2002,U,3.000,4:05 pm - 5:25 pm,Masato   Kikuchi 
24143,201408,Intermediate Japanese II,90498,JAPN 2002,UA,3.000,4:05 pm - 5:25 pm,Masato   Kikuchi 
24144,201408,Advanced Japanese I,80450,JAPN 3001,D,3.000,11:05 am - 11:55 am,Rumiko S  Simonds 
24145,201408,Advanced Japanese I,83314,JAPN 3001,E,3.000,12:05 pm - 12:55 pm,Rumiko S  Simonds 
24146,201408,Adv Reading & Listening,87831,JAPN 4113,B,3.000,9:05 am - 9:55 am,Rumiko S  Simonds 
24147,201408,Crit Rdgs Jpn Cult/Arts,90495,JAPN 4165,E,3.000,12:05 pm - 1:25 pm,Kyoko   Masuda 
24148,201408,Design Websites in Jpn,90496,JAPN 4231,H,3.000,9:35 am - 10:55 am,Masato   Kikuchi 
24149,201408,Intercultural Seminar,89066,JAPN 4500,H,3.000,3:05 pm - 4:25 pm,Rumiko S  Simonds 
24150,201408,Elementary Arabic I,86446,ARBC 1001,B,4.000,9:05 am - 9:55 am,Rima   Houssami 
24151,201408,Elementary Arabic I,83802,ARBC 1001,E,4.000,12:05 pm - 12:55 pm,Rima   Houssami 
24152,201408,Intermediate Arabic I,85530,ARBC 2001,D,3.000,11:05 am - 11:55 am,Rima   Houssami 
24153,201408,Elementary Korean I,85528,KOR 1001,C,4.000,10:05 am - 10:55 am,Lee Hyunjeong  Oh 
24154,201408,Elementary Korean I,86409,KOR 1001,D,4.000,11:05 am - 11:55 am,Lee Hyunjeong  Oh 
24155,201408,Elementary Korean I,83803,KOR 1001,G,4.000,2:05 pm - 2:55 pm,Lee Hyunjeong  Oh 
24156,201408,Intermediate Korean I,85143,KOR 2001,C,3.000,10:05 am - 10:55 am,Jong Hyun  Lee 
24157,201408,Intermediate Korean I,83804,KOR 2001,G,3.000,2:05 pm - 2:55 pm,Jong Hyun  Lee 
24158,201408,Advanced Korean I,85529,KOR 3001,E,3.000,12:05 pm - 12:55 pm,Lee Hyunjeong  Oh 
24159,201408,Contemporary Korean,87041,KOR 4001,H,3.000,3:05 pm - 3:55 pm,Bo Kyoung   Kim 
24160,201408,Special Topics,91692,KOR 4813,F,3.000,1:25 pm - 1:55 pm,Lee Hyunjeong  Oh 
24161,201408,BMED Eng-Joint w/Emory,86307,BMEM 6001,A,21.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Shannon   Barker 
24162,201408,Elementary German I,83345,GRMN 1001,C,3.000,10:05 am - 10:55 am,Angelika P  Oswalt 
24163,201408,Elementary German I,81930,GRMN 1001,D,3.000,11:05 am - 11:55 am,Susanne Cathleen  Albers 
24164,201408,Elementary German I,84702,GRMN 1001,E,3.000,12:05 pm - 12:55 pm,Kathrin   Koppe 
24165,201408,Elementary German I,86993,GRMN 1001,F,3.000,1:05 pm - 1:55 pm,Susanne Cathleen  Albers 
24166,201408,Elementary German I,89052,GRMN 1001,G,3.000,2:05 pm - 2:55 pm,Frank H  Pilipp 
24167,201408,Elementary German I,90488,GRMN 1001,H,3.000,1:05 pm - 1:55 pm,Frank H  Pilipp 
24168,201408,Elementary German II,85581,GRMN 1002,B,3.000,9:05 am - 9:55 am,Kathrin   Koppe 
24169,201408,Elementary German II,80463,GRMN 1002,C,3.000,10:05 am - 10:55 am,Kathrin   Koppe 
24170,201408,Elementary German II,88112,GRMN 1002,E,3.000,12:05 pm - 12:55 pm,Angelika P  Oswalt 
24171,201408,Elementary German II,84276,GRMN 1002,F,3.000,1:05 pm - 1:55 pm,Angelika P  Oswalt 
24172,201408,Intermediate German I,86996,GRMN 2001,D,3.000,11:05 am - 11:55 am,Angelika P  Oswalt 
24173,201408,Intermediate German I,81931,GRMN 2001,F,3.000,1:05 pm - 1:55 pm,Kathrin   Koppe 
24174,201408,Intermediate German II,86342,GRMN 2002,B,3.000,9:35 am - 10:55 am,Anne-Francoise   Le Lostec 
24175,201408,Intermediate German II,83797,GRMN 2002,E,3.000,12:05 pm - 1:25 pm,Britta   Kallin 
24176,201408,Stylistics,90490,GRMN 3026,D,3.000,11:05 am - 11:55 am,Frank H  Pilipp 
24177,201408,German Identity,90489,GRMN 4012,H,3.000,3:05 pm - 4:25 pm,Bettina F  Cothran 
24178,201408,Intercultural Seminar,89937,GRMN 4500,A,3.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Bettina F  Cothran 
24179,201408,Special Topics,90491,GRMN 4813,F,3.000,1:35 pm - 2:55 pm,Britta   Kallin 
24180,201408,Intro-Design&Built Env,84023,COA 1060,E,3.000,12:25 pm - 1:55 pm,Laura Holden  Hollengreen 
24181,201408,History of Art I,80938,COA 2241,A,3.000,4:35 pm - 5:55 pm,Joyce D.  Medina 
24182,201408,History of Art I,81804,COA 2241,ID,3.000,4:35 pm - 5:55 pm,Joyce D.  Medina 
24183,201408,Construction Ind History,90862,COA 4010,BB,3.000,4:35 pm - 5:55 pm,Brian   Bowen 
24184,201408,Special Topics,90445,COA 4803,HP,3.000,12:05 pm - 1:25 pm,Sabir   Khan 
24185,201408,Special Topics,87742,COA 4803,SK,3.000,12:05 pm - 1:25 pm,Sabir   Khan 
24186,201408,Construction Ind History,90861,COA 6010,BB,3.000,4:35 pm - 5:55 pm,Brian   Bowen 
24187,201408,Urban Design Laboratory,86444,COA 6011,EDJ,6.000,2:05 pm - 5:55 pm,Ellen   Dunham-Jones 
24188,201408,History of Urban Form,86625,COA 6151,PK,3.000,11:05 am - 11:55 am,Paul Lawrence  Knight 
24189,201408,Financial Decisions,83551,IL 6456,A,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John   Vande Vate 
24190,201408,American Trade&Transport,83820,IL 6457,A,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John   Vande Vate 
24191,201408,Warehousing,83822,IL 6458,A,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John   Vande Vate 
24192,201408,Transportation,83823,IL 6467,A,1.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John   Vande Vate 
24193,201408,Cases-Intl Logistics III,83819,IL 6477,A,2.000,"<ABBR title = ""To Be Announced"">TBA</ABBR>",John   Vande Vate 
24194,201408,History of Arch I,83111,ARCH 2111,LH,3.000,11:05 am - 11:55 am,Laura Holden  Hollengreen 
24195,201408,History of Arch I,80561,ARCH 2111,LH1,3.000,11:05 am - 11:55 am,Laura Holden  Hollengreen 
24196,201408,Construction Tech I,80161,ARCH 2211,RL,3.000,9:35 am - 10:55 am,William Jude  LeBlanc 
24197,201408,Arch Modeling & Media 2,89542,ARCH 2472,SO,3.000,3:05 pm - 4:25 pm,Harris   Dimitropoulos 
24198,201408,Arch Design Studio III,89541,ARCH 3011,VA,5.000,2:05 pm - 5:55 pm,Volkan   Alkanoglu 
24199,201408,Arch Design Studio V,89578,ARCH 4011,HH1,5.000,2:05 pm - 5:55 pm,Herman   Howard 
24200,201408,Arch Design Studio VI,91317,ARCH 4012,OK,5.000,2:05 pm - 5:55 pm,Herman   Howard 
24201,201408,Intro to Historic Preser,91234,ARCH 4107,LS,3.000,12:05 pm - 2:55 pm,Leslie Noel  Sharp 
24202,201408,Postwar Arch & Urbanism,91255,ARCH 4137,BF,3.000,1:35 pm - 2:55 pm,Benjamin   Flowers 
24203,201408,History of Urban Form,80109,ARCH 4151,PK,3.000,11:05 am - 11:55 am,Paul Lawrence  Knight 
24204,201408,Architecture & Ecology,89612,ARCH 4227,FP1,3.000,1:05 pm - 2:25 pm,Frederick M  Pearsall 
24205,201408,Environmental Systems II,86012,ARCH 4231,JB,3.000,10:05 am - 10:55 am,Jason Britton  Brown 
24206,201408,Structures I,86414,ARCH 4251,RG,3.000,8:05 am - 9:55 am,Natalia Hoffmann  Cardelino 
24207,201408,Intro to Visual Arts,91282,ARCH 4411,LD,3.000,9:35 am - 10:55 am,Lane Mitchell  Duncan 
24208,201408,Special Topics,91258,ARCH 4801,BF,1.000,12:05 pm - 12:55 pm,Benjamin   Flowers 
24209,201408,Special Topics,91396,ARCH 4803,AB,3.000,12:05 pm - 1:25 pm,Alan H  Balfour 
24210,201408,Special Topics,89661,ARCH 4803,AE,3.000,3:05 pm - 4:25 pm,Athanassios   Economou 
24211,201408,Special Topics,91397,ARCH 4803,BF,3.000,1:35 pm - 2:55 pm,Benjamin   Flowers 
24212,201408,Special Topics,89948,ARCH 4803,CZ,3.000,6:05 pm - 8:55 pm,Craig M  Zimring 
24213,201408,Special Topics,90035,ARCH 4803,EDJ,3.000,6:05 pm - 8:55 pm,Ellen   Dunham-Jones 
24214,201408,Special Topics,91213,ARCH 4803,JP,3.000,3:05 pm - 4:25 pm,John   Peponis 
24215,201408,Special Topics,91394,ARCH 4803,JP2,3.000,12:05 pm - 1:25 pm,John   Peponis 
24216,201408,Special Topics,91395,ARCH 4803,LA,3.000,9:35 am - 10:55 am,Libero   Andreotti 
24217,201408,Special Topics,89854,ARCH 4803,MS,3.000,6:05 pm - 8:55 pm,Matthew Ernest  Swarts 
24218,201408,Special Topics,89549,ARCH 4803,TA,3.000,6:05 pm - 8:55 pm,Tristan Farris  Al-Haddad 
24219,201408,Special Topics-Arch Tech,91204,ARCH 4833,DB,3.000,1:25 pm - 2:55 pm,Daniel M  Baerlecken 
24220,201408,Special Topics-Arch Tech,91299,ARCH 4833,PP,3.000,4:35 pm - 5:55 pm,Stuart M  Romm 
24221,201408,Special Topics-Arch Tech,91303,ARCH 4833,RV,3.000,6:05 pm - 8:55 pm,Geoffrey Edward  Maulion 
24222,201408,Spec Topic: Practice,86635,ARCH 4843,JS,3.000,4:35 pm - 5:55 pm,Jon Allen  Sanford 
24223,201408,Arch Options Studio I,84686,ARCH 6051,BB,6.000,2:05 pm - 2:55 pm,Brian Alexander  Bell 
24224,201408,Arch Options Studio I,83593,ARCH 6051,LS,6.000,2:05 pm - 5:55 pm,Lars   Spuybroek 
24225,201408,Arch Des & Res Studio I,89589,ARCH 6071,JB,6.000,2:05 pm - 5:55 pm,Jennifer R  Bonner 
24226,201408,Arch History I,87964,ARCH 6105,LH,3.000,11:05 am - 11:55 am,Laura Holden  Hollengreen 
24227,201408,Intro to Historic Preser,91237,ARCH 6107,LS,3.000,12:05 pm - 2:55 pm,Leslie Noel  Sharp 
24228,201408,Postwar Arch & Urbanism,91257,ARCH 6137,BF,3.000,1:35 pm - 2:55 pm,Benjamin   Flowers 
24229,201408,Theories of Urban Design,85847,ARCH 6151,EDJ,3.000,6:05 pm - 8:55 pm,Ellen   Dunham-Jones 
24230,201408,Green Construction,91241,ARCH 6226,AG,3.000,10:35 am - 11:55 am,Thomas Russell  Gentry 
24231,201408,Architecture + Ecology,89543,ARCH 6227,FP,3.000,1:05 pm - 2:25 pm,Frederick M  Pearsall 
24232,201408,Analyt Invest Urb Design,91212,ARCH 6228,JP,3.000,3:05 pm - 4:25 pm,John   Peponis 
24233,201408,Construction Tech I,87965,ARCH 6229,RL,3.000,9:35 am - 10:55 am,Charles F  Rudolph 
24234,201408,Bldg Physics Modeling,87966,ARCH 6242,JB,3.000,3:05 pm - 4:25 pm,Jason Britton  Brown 
24235,201408,Healthcare Des Of Future,87968,ARCH 6271,CZ,3.000,6:05 pm - 8:55 pm,Craig M  Zimring 
24236,201408,Urban Design Policy,86419,ARCH 6303,MD,3.000,9:35 am - 10:55 am,Michael   Dobbins 
24237,201408,Practice of Arch 2,88718,ARCH 6316,PP,3.000,4:35 pm - 5:55 pm,Stuart M  Romm 
24238,201408,Theory of Architecture I,91367,ARCH 6350,AB,3.000,12:05 pm - 1:25 pm,Alan H  Balfour 
24239,201408,Theory of Architecture I,91366,ARCH 6350,BF,3.000,1:35 pm - 2:55 pm,Benjamin   Flowers 
24240,201408,Theory of Architecture I,91368,ARCH 6350,EDJ,3.000,6:05 pm - 8:55 pm,Ellen   Dunham-Jones 
24241,201408,Theory of Architecture I,91393,ARCH 6350,JP,3.000,12:05 pm - 1:25 pm,John   Peponis 
24242,201408,Theory of Architecture I,88683,ARCH 6350,LA,3.000,9:35 am - 10:55 am,Libero   Andreotti 
24243,201408,3D Modeling,91275,ARCH 6426,RV,3.000,6:05 pm - 8:55 pm,Geoffrey Edward  Maulion 
24244,201408,Arch Modeling & Media 2,88908,ARCH 6472,CII,3.000,9:35 am - 10:55 am,Sabri   Gokmen 
24245,201408,Design Scripting,86623,ARCH 6502,MS,3.000,6:05 pm - 8:55 pm,Matthew Ernest  Swarts 
24246,201408,Materials/Fabrications,86601,ARCH 6506,RG,3.000,1:35 pm - 2:55 pm,Thomas Russell  Gentry 
24247,201408,Parametric Design,91277,ARCH 6507,DB,3.000,1:25 pm - 2:55 pm,Daniel M  Baerlecken 
24248,201408,Shape Grammars,86628,ARCH 6508,TE,3.000,3:05 pm - 4:25 pm,Athanassios   Economou 
24249,201408,Intro to Arch Research 1,87198,ARCH 8100,DS,3.000,12:05 pm - 2:55 pm,Godfried L.  Augenbroe 
24250,201408,Intro To Arch Research 3,88909,ARCH 8102,JP,3.000,12:05 pm - 2:55 pm,John   Peponis 
24251,201408,Special Topics,91259,ARCH 8801,BF,1.000,12:05 pm - 12:55 pm,Benjamin   Flowers 
24252,201408,Special Topics,91497,ARCH 8801,UD,1.000,6:05 pm - 8:55 pm,"<ABBR title = ""To Be Announced"">TBA</ABBR></td>"
24253,201408,Special Topics,91357,ARCH 8803,LS1,3.000,12:05 pm - 1:25 pm,Lars   Spuybroek 
24254,201408,Special Topics,88207,ARCH 8803,RS,3.000,9:05 am - 11:55 am,Marc Anthony  Simmons 
24255,201408,Special Topics,88211,ARCH 8803,TA,3.000,6:05 pm - 8:55 pm,Tristan Farris  Al-Haddad 
24256,201408,"Spec Top-Hist,Theor,Crit",88229,ARCH 8823,PY,3.000,9:05 am - 10:55 am,Perry P  Yang 
24257,201408,Healthcare Delivery,90989,HS 6000,A,3.000,4:35 pm - 5:55 pm,Turgay   Ayer 
24258,201408,Cross Cultural Commun,83362,IMBA 6010,A,2.000,12:20 pm - 1:20 pm,Joseph Savitt  Asher 
24259,201408,Cross Cultural Commun,89563,IMBA 6010,B,2.000,7:30 pm - 9:10 pm,Joseph Savitt  Asher 
24260,201408,Data Analysis for Bus,85857,IMBA 6021,A,2.000,10:30 am - 12:10 pm,Soumen   Ghosh 
24261,201408,Data Analysis for Bus,89603,IMBA 6021,B,2.000,8:05 am - 9:30 am,Soumen   Ghosh 
24262,201408,Leadershp & Org Behavior,89559,IMBA 6031,A,2.000,3:00 pm - 4:40 pm,Dennis H  Nagao 
24263,201408,Leadershp & Org Behavior,89604,IMBA 6031,B,2.000,6:50 am - 7:50 am,Dennis H  Nagao 
24264,201408,Global Economics,86326,IMBA 6040,A,3.000,7:30 pm - 9:10 pm,Matthew J  Higgins 
24265,201408,Global Economics,89605,IMBA 6040,B,3.000,8:00 am - 9:30 am,Matthew J  Higgins 
24266,201408,Fin & Managerial Account,83363,IMBA 6050,A,3.000,1:30 pm - 3:00 pm,Deborah H  Turner 
24267,201408,Fin & Managerial Account,89606,IMBA 6050,B,3.000,10:00 am - 11:30 am,Deborah H  Turner 
24268,201408,Information Systems,91173,IMBA 6061,A,2.000,8:00 am - 5:00 pm,Sabyasachi   Mitra 
24269,201408,Prod Strat for Glob Mkts,85885,IMBA 6101,A,2.000,7:30 pm - 9:10 pm,Karthik   Ramachandran 
24270,201408,Global Workforce Mgt,85886,IMBA 6121,A,2.000,3:30 pm - 5:10 pm,Charles K  Parsons 
24271,201408,Comparative Systems,90506,IMBA 6140,A,2.000,2:00 pm - 3:30 pm,John R  Mcintyre 
24272,201408,Business Regulations,89381,IMBA 6160,A,2.000,5:30 pm - 7:00 pm,Lucien Joseph  Dhooge 
24273,201408,Business Regulations,90826,IMBA 6160,B,2.000,7:30 pm - 9:10 pm,Lucien Joseph  Dhooge 
24274,201408,Intl Bus Negotiations,85884,IMBA 6230,A,1.000,5:15 pm - 6:45 pm,Han   Zhang 
24275,201408,Intl Bus Negotiations,89607,IMBA 6230,B,1.000,12:00 pm - 1:30 pm,Han   Zhang 
24276,201408,Glob Supp Chain & E-Comm,90509,IMBA 6260,A,2.000,4:00 pm - 5:30 pm,Atalay   Atasu 
24277,201408,Bus Str Sustainability,89560,IMBA 6430,A,2.000,8:30 am - 9:30 am,Howard B  Connell 
24278,201408,Bus Str Sustainability,89608,IMBA 6430,B,2.000,2:00 pm - 3:30 pm,Howard B  Connell 
24279,201408,English Composition I,82427,ENGL 1101,A,3.000,9:05 am - 9:55 am,Eric John  Rettberg 
24280,201408,English Composition I,83399,ENGL 1101,A1,3.000,9:05 am - 9:55 am,Michael James  Griffin 
24281,201408,English Composition I,80728,ENGL 1101,A2,3.000,9:05 am - 9:55 am,Britta   Spann 
24282,201408,English Composition I,88226,ENGL 1101,A4,3.000,9:05 am - 9:55 am,John Edgar  Browning 
24283,201408,English Composition I,80760,ENGL 1101,B,3.000,11:05 am - 11:55 am,Phoebe M  Bronstein 
24284,201408,English Composition I,80757,ENGL 1101,B2,3.000,11:05 am - 11:55 am,Michael James  Griffin 
24285,201408,English Composition I,80758,ENGL 1101,B3,3.000,11:05 am - 11:55 am,John Edgar  Browning 
24286,201408,English Composition I,80723,ENGL 1101,C,3.000,8:05 am - 8:55 am,Michael James  Griffin 
24287,201408,English Composition I,80721,ENGL 1101,C2,3.000,8:05 am - 8:55 am,John Edgar  Browning 
24288,201408,English Composition I,80771,ENGL 1101,D,3.000,1:35 pm - 2:55 pm,Caroline Elizabeth  Young 
24289,201408,English Composition I,80768,ENGL 1101,D2,3.000,1:35 pm - 2:55 pm,Monica C  Miller 
24290,201408,English Composition I,87961,ENGL 1101,D3,3.000,1:35 pm - 2:55 pm,Iuliu   Ratiu 
24291,201408,English Composition I,89576,ENGL 1101,D4,3.000,1:35 pm - 2:55 pm,Mirja   Lobnik 
24292,201408,English Composition I,84624,ENGL 1101,D5,3.000,1:35 pm - 2:55 pm,Kristin F  Allukian 
24293,201408,English Composition I,80764,ENGL 1101,E2,3.000,3:05 pm - 3:55 pm,Sarah J  O'Brien 
24294,201408,English Composition I,80729,ENGL 1101,F,3.000,9:35 am - 10:55 am,Caroline Elizabeth  Young 
24295,201408,English Composition I,83892,ENGL 1101,F1,3.000,9:35 am - 10:55 am,Iuliu   Ratiu 
24296,201408,English Composition I,83095,ENGL 1101,F2,3.000,9:35 am - 10:55 am,Mirja   Lobnik 
24297,201408,English Composition I,83402,ENGL 1101,F3,3.000,9:35 am - 10:55 am,Monica C  Miller 
24298,201408,English Composition I,80720,ENGL 1101,F4,3.000,9:35 am - 10:55 am,Gabriel   Lovatt 
24299,201408,English Composition I,91562,ENGL 1101,F5,3.000,9:35 am - 10:55 am,Amanda Grace  Madden 
24300,201408,English Composition I,80754,ENGL 1101,G,3.000,12:05 pm - 12:55 pm,Chelsea C  Bullock 
24301,201408,English Composition I,80751,ENGL 1101,G1,3.000,12:05 pm - 12:55 pm,Lauren A  Neefe 
24302,201408,English Composition I,80753,ENGL 1101,G2,3.000,12:05 pm - 12:55 pm,Eric John  Rettberg 
24303,201408,English Composition I,89164,ENGL 1101,G3,3.000,12:05 pm - 12:55 pm,Phoebe M  Bronstein 
24304,201408,English Composition I,82428,ENGL 1101,H,3.000,3:05 pm - 4:25 pm,Kristin F  Allukian 
24305,201408,English Composition I,88218,ENGL 1101,HP,3.000,3:05 pm - 3:55 pm,Patricia   Taylor 
24306,201408,English Composition I,83093,ENGL 1101,J1,3.000,10:05 am - 10:55 am,Eric John  Rettberg 
24307,201408,English Composition I,80719,ENGL 1101,J2,3.000,10:05 am - 10:55 am,Chelsea C  Bullock 
24308,201408,English Composition I,80756,ENGL 1101,J5,3.000,10:05 am - 10:55 am,Lauren A  Neefe 
