0,1,2,3,4,5,6,7,8,9,10,11,12
2017,fall,ACE,346,3,UNKNOWN,60156,Lecture-Discussion,A,08:00 AM - 09:20 AM,MW,166 Bevier Hall,"Breen, J"
2017,fall,ACE,398,1,UNKNOWN,59183,Lecture-Discussion,BP,05:00 PM - 07:50 PM,T,426 Mumford Hall,"Ellison, BPaulson, N"
2017,fall,ACE,398,1,UNKNOWN,68273,Lecture-Discussion,EP,03:30 PM - 04:50 PM,TR,112 Speech & Hearing Science Bldg,"Allen, S"
2017,fall,ACE,410,3,UNKNOWN,68768,Lecture-Discussion,GR,09:30 AM - 10:50 AM,TR,243 Wohlers Hall,"Myers, E"
2017,fall,ACE,410,3,UNKNOWN,68769,Lecture-Discussion,UG,09:30 AM - 10:50 AM,TR,243 Wohlers Hall,"Myers, E"
2017,fall,ACE,411,3,UNKNOWN,62829,Lecture-Discussion,B,11:00 AM - 12:20 PM,TR,166 Bevier Hall,"Baylis, K"
2017,fall,ACE,427,3,UNKNOWN,64899,Lecture-Discussion,M,12:30 PM - 01:50 PM,TR,1024 Chemistry Annex,"Mallory, M"
2017,fall,ACE,428,3,UNKNOWN,43123,Lecture-Discussion,T,03:30 PM - 04:50 PM,TR,1000 Lincoln Hall,"Robe, M"
2017,fall,ACE,432,3,UNKNOWN,57775,Lecture-Discussion,M,09:30 AM - 10:50 AM,TR,313 Mumford Hall,"Kuethe, T"
2017,fall,ACE,435,3,UNKNOWN,29710,Lecture-Discussion,UG,03:00 PM - 04:20 PM,MW,120 Architecture Building,"Scholl, J"
2017,fall,ACE,444,3,UNKNOWN,51727,Lecture-Discussion,GR,09:30 AM - 10:50 AM,T,426 Mumford Hall,"Schnitkey, G"
2017,fall,ACE,444,3,UNKNOWN,56181,Lecture-Discussion,GR2,01:30 PM - 02:50 PM,T,426 Mumford Hall,"Schnitkey, G"
2017,fall,ACE,444,3,UNKNOWN,51728,Lecture-Discussion,UG,09:30 AM - 10:50 AM,T,426 Mumford Hall,"Schnitkey, G"
2017,fall,ACE,444,3,UNKNOWN,56182,Lecture-Discussion,UG2,01:30 PM - 02:50 PM,T,426 Mumford Hall,"Schnitkey, G"
